,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103461063040791,0.130786101812305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2,2026-Q3,2026-Q4,2027-Q1,2027-Q2,2027-Q3,2027-Q4,2028-Q1,2028-Q2,2028-Q3,2028-Q4,,,,,,2009-FY,2010-FY,2011-FY,2012-FY,2013-FY,2014-FY,2015-FY,2016-FY,2017-FY,2018-FY,2019-FY,2020-FY,2021-FY,2022-FY,2023-FY,2024-FY,2025-FY,2026-FY,2027-FY,2028-FY,2029-FY,2030-FY,2031-FY,2032-FY,2033-FY,2034-FY,2035-FY
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.202351718746218,0.101190883335156,0.229962416346019,0.377063551404683,0.0705290929756561,0.159776538398983,0.152525038580939,0.214802474211549,0.351169035703413,0.393654535868656,0.377036674363214,0.164496753006689,0.102318444610561,0.0428777708422565,0.108568582053827,0.112003596891388,0.050034121615141,0.0735171064968809,0.0808168432468528,0.110491791887305,0.143566631260645,0.161794252026659,0.070844777112294,0.0961815615905479,0.0457487163369466,0.105305375891931,0.236316384726761,0.285417607020114,0.212040754739247,0.404667653820884,0.13544204970033,0.116102047190598,0.069709940040843,0.0784618728412467,-0.0204989978058547,-0.122274406041165,-0.0919043616111231,-0.110452300705403,-0.0625468150650284,-0.0176463040453174,-0.0132580322595388,0.0440686568936333,0.0477810773125429,0.053423658614564,0.0264716386818695,0.0682154744796482,0.0431687099787708,0.026740923436535,0.0685247187364773,0.0158860668267953,0.0177149833806856,0.00740065997632455,0.0687992670721069,0.0677215054496674,0.0544281180754169,0.0555970157141843,,,,,,,,,,,1.04719727505839,1.19867193967058,0.736979367572801,0.153333668677344,0.226823528948056,0.151886477915887,0.312286359968002,0.0918345273994199,0.0798565986483129,0.115558383035105,0.173401161765219,0.207390117937477,-0.0031470569688774,-0.0721284494551849,0.0348790790232783,0.042437973218652,0.0249593800613397,0.0615633161532732,0.0238500987913157,0.0173537373178845,0.0115442616145311,0.00616189189824867,0.00115161442009248,-0.00353751771637434,-0.00795302482691374,-0.0121396248327326
,,,,,,,,% change Q/Q,,,,,NA,0.0443962984291206,-0.0360493789911994,0.00838595277879906,0.18436245083115,-0.0434748297957235,0.0766734932125086,0.128986969736413,-0.0792767269532538,0.0362683817470437,0.0699415949703686,0.189992510598352,0.0240782377395943,0.0688522993329215,0.0571836691096046,0.00632208313178762,-0.0306024235190372,0.0112162313329922,0.123775608035819,0.00944027657771707,-0.0846247839830909,0.0338310921110747,0.131417094189188,0.0371555074701777,-0.0573612882442867,0.0503096081572634,0.0428456535523116,0.0616951850451755,-0.100729972726673,0.110126016041044,0.166453358817164,0.103861196862779,-0.152063954454849,0.286555835932574,-0.0571149061398687,0.0850591115222232,-0.187309423254131,0.297081913889388,-0.143635099535995,-0.0276843504928653,-0.159189645166851,0.270588893416571,-0.0975166322805211,0.018885942548873,-0.155433661581205,0.344406220454112,-0.0943076501317645,0.02437291582297,-0.177042032155949,0.399079599042745,-0.115543686811018,0.00824112482903794,-0.143551298043822,0.330156847218122,-0.113951385424863,-0.00197718304780836,-0.0913528437065621,0.328815536416438,-0.124982901982174,-0.000870814112673424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total,,,,,0.9815,0.976,0.96,0.945,0.972,0.965,0.95,0.944,0.963,0.956,0.941,0.936,0.961,0.955,0.939,0.9255,0.955,0.951,0.936,0.924,0.947,0.944,0.925,0.923,0.945,0.93,0.925,0.92,0.945,0.944,0.932,0.915,0.939,0.94,0.922,0.914,0.937,0.935,0.923,0.917,0.926,0.929,0.924,0.915,0.924,0.932,0.929,0.9196,0.9244,0.93185,0.9285,0.919,0.927,0.926,0.9313,0.9255,0.9285,0.9285,0.926,0.925,,,,,,,,,,0.9935,0.99,0.9875,0.98,0.965439923365153,0.956945001607393,0.947805698594929,0.94427316868257,0.940587748703464,0.933754839888231,0.929420226757996,0.932252847408621,0.928015998441763,0.928070954209839,0.923497817396428,0.926335510217161,0.926167064587385,0.92741548596191,0.926998950580676,0.926633945333579,0.926083699923581,0.925529327673008,0.924970797630555,0.924408078612784,0.92384113920238,0.923269947746398,0.922694472354496
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4726791314555,0.0913207112241903,0.224682457838348,0.263905143246971,,,,,,,,,,
,,,,,,,,Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mobile ad impressions,,,,,114581.4948,116873.124696,120379.31843688,121843.10926712,225862.27395,246499.5939996,238625.778859788,254249.208219388,396846.064058031,417399.697778214,414922.591590079,401792.132807571,578519.678146321,604799.129872241,610483.107872278,617665.416986265,871595.786198684,925661.488577334,907749.108069458,922373.430975223,1162127.71493158,1262797.14652234,1227701.1962903,1298737.96232021,1617536.51322039,1810009.24334869,1523996.3996389,1651808.04309469,2106958.37485648,2451510.19378204,2295453.88745611,2469313.04069409,3113382.1585796,4061829.11502733,3103277.0824647,3085465.4375149,3543229.75982865,4252920.11406262,3172891.13593621,2945655.28487751,3473489.99947647,4385233.1842779,3511658.28183463,3434044.9311102,4233315.93686195,5161784.89399377,3993867.50575707,3844377.86573811,4666505.82953987,5639303.20762372,4332953.66091178,4151391.21986807,5033685.48191308,6096005.12942153,4667728.24806142,4458690.45862496,5364690.56907,6483907.33621656,4944902.40937401,4704501.46430507,,,,,,,,,,4129.89330636057,16841.5316420187,50709.9663458539,165112.75485,473677.0472,965236.855028776,1630960.48623389,2411467.3328771,3627379.8138207,4951364.02006444,6603350.19930267,9323235.49678873,13363953.7935865,13914696.294705,14804426.3966992,17233346.2023509,18790153.9179434,20256109.318021,21498001.7789656,22989088.6273114,24452224.2510062,25882515.77837,27276254.5167687,28630799.395609,29944450.9705901,31216323.313933,32446219.2382988
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.971193292112646,1.10912127694688,0.982282188986721,1.08669336943782,0.757026780602956,0.693307850960968,0.738800365881171,0.580308295241064,0.457793664955495,0.44896877762859,0.471318072927209,0.53727603542223,0.50659661049289,0.530527150019003,0.486935668430275,0.493322121668557,0.333333333333334,0.36421052631579,0.352467532467533,0.408039215686275,0.391875,0.433333333333334,0.241341463414634,0.27185628742515,0.302572373257708,0.354418604651163,0.506206896551724,0.494915254237288,0.477666666666667,0.656868131868132,0.351923076923077,0.249523809523809,0.138064516129032,0.0470455535237349,0.0224324324324325,-0.0453125,-0.0196825396825397,0.0311111111111111,0.106769230769231,0.1658,0.21875,0.177083333333333,0.137316670707071,0.119489681369794,0.102328741615026,0.0925103086309507,0.0849017035907986,0.0798603479814297,0.0786840659340657,0.0809855233853005,0.077262443438914,0.0740231942694765,0.0657579994511524,0.0636321982281283,0.0593809550561801,0.0551307627118645,,,,,,,,,,,3.07795804702281,2.0110068029285,2.2560217793065,1.86880954551525,1.03775306558442,0.689699764090828,0.478556564203161,0.504221004517153,0.364997401485011,0.333642643227984,0.411894752723138,0.433403006734045,0.0412110449964855,0.0639417550444692,0.164067133745436,0.0903369373140168,0.0780172108477333,0.0613095260025969,0.0693593229583174,0.0636447858988427,0.0584933097570872,0.0538486579254189,0.0496602228875507,0.0458824623381824,0.0424743918194404,0.0393991282060089
,,,,,,,,% change Q/Q,,,,,NA,0.02,0.0299999999999998,0.0121598198864006,0.8537139712582,0.0913712577522732,-0.0319425075394839,0.0654725127949385,0.560854670255645,0.0517924595496979,-0.00593461423503738,-0.0316455624462116,0.439848197384664,0.045425337665479,0.00939812529366146,0.0117649596219283,0.411113140268409,0.0620307064751293,-0.0193508974165131,0.0161105340404764,0.259931905999141,0.0866251017829742,-0.0277922311819371,0.0578616085449428,0.245467954390618,0.118991273801357,-0.158017338729518,0.0838661059081698,0.275546746284796,0.163530434695478,-0.0636572128974819,0.0757406429238516,0.260829270032311,0.304635572550605,-0.235990241198559,-0.00573962442813991,0.148361513549295,0.20029475996168,-0.253949980051402,-0.0716179160655797,0.179190931575997,0.262486198301664,-0.199208312473608,-0.0221016239324635,0.232749140382782,0.219324276992205,-0.226262312789454,-0.0374297945045682,0.213852017807283,0.208463765742209,-0.231650879304715,-0.0419026962327382,0.21252977985367,0.211042118409174,-0.234297191527404,-0.0447836245658203,0.20319870124477,0.20862652798642,-0.237357637461331,-0.0486159129476895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mobile CPM,,,,,0.654084711,0.719906544,0.91138824,1.09090233,0.73980794988,0.822376872588333,1.00476418497258,1.10766121201335,0.854119955139221,0.915928150353598,1.11770001444,1.24987627656185,0.896126031056104,0.964702562230251,1.17912966633638,1.43258534224093,1.00023293719244,1.03379330702602,1.26635685695392,1.5280675121298,1.1047696673673,1.13693091362807,1.43347805011943,1.66485562899814,1.23953232487717,1.31382386361334,1.59567494758171,1.86483193967273,1.41390803802169,1.09200238872749,1.50618839911277,1.87651009121192,1.47120866313213,1.28792826010627,1.65945256373898,1.96597981296659,1.50572900801762,1.27215128017213,1.6333524485712,2.00350420391395,1.49355089173792,1.34248441143848,1.75935182089061,2.04890849981975,1.53120455862633,1.3338473117954,1.79426685112434,2.15325432164555,1.5620427768899,1.3935198108492,1.9318983405322,2.18058825344907,1.61895551239497,1.40578783248244,1.91933381124269,2.32489229492473,1.70513940557169,1.48585782427092,2.06390479904808,2.39562236763011,,,,,,,,,,0.470575,0.559125,0.62343,0.7251966,0.894644545095406,0.923291406404622,1.03448963437959,1.12237679626014,1.20961268774278,1.34138602207828,1.49850744023886,1.47450713108447,1.57344776159355,1.56881497009687,1.6406733274447,1.6718223236541,1.73341120687082,1.77940915855637,1.87262643752983,1.96698180429073,2.06113594071885,2.15486393069274,2.24795459388286,2.34021118694933,2.43145187133144,2.52150996836073,2.61023402350861
,,,,,,,,% change Y/Y (inc. FX),,,,,NA,NA,NA,NA,0.131058313148677,0.142338376338377,0.102454630062571,0.0153624037207358,0.154515783829793,0.113757184672308,0.112400333487702,0.128392204228218,0.0491805344953407,0.0532513514928259,0.0549607686344735,0.146181721427407,0.11617440240369,0.071618701453477,0.0739759104599207,0.0666502490801031,0.104512385353245,0.0997661775338303,0.131970062188877,0.0895170637308378,0.121982582877222,0.155588125773439,0.113149202004704,0.120116307499243,0.140678633098007,-0.168836539683321,-0.0560806877394184,0.0062623077665851,0.0405264158414553,0.179418903659259,0.101756304003203,0.0476787853013287,0.0234639353006518,-0.0122498903260687,-0.0157281477868642,0.0190868648293687,-0.00808785393312017,0.0552867668826627,0.077141570044863,0.0226624410455945,0.025210836200297,-0.0064336684802413,0.0198453940929531,0.050927516692413,0.0201398422502324,0.0447371288498379,0.0767062543242194,0.0126942421657994,0.0364348123797169,0.00880362197776563,-0.00650372176728831,0.0661766572609066,0.0532342566036401,0.0569573800102432,0.0753235247347528,0.0304229459832577,,,,,,,,,,NA,0.188174042394943,0.115010060362173,0.163236610365237,0.233657941991738,0.0320203833648387,0.120436762655443,0.084957025145314,0.0777242471274489,0.108938452506977,0.117133633103726,-0.0160161428031135,0.0671008151966774,-0.00294435672398352,0.0458042272145038,0.0189854955818127,0.0368393712330053,0.0265360876306944,0.0523866467277747,0.0503866467277747,0.047867314391386,0.0454739486718167,0.0432002512382258,0.0410402386763145,0.0389882267424988,0.0370388154053739,0.0351868746351052
,,,,,,,,% change Q/Q,,,,,NA,0.100631969977357,0.265981324375904,0.196967748892612,-0.321838509704164,0.111608590745376,0.221780692604114,0.102409130997819,-0.228897838187616,0.0723647712976134,0.220292240181178,0.118257368179489,-0.2830282101832,0.0765255430570726,0.222272763130642,0.214951487644319,-0.301798707762977,0.0335525541958137,0.22496136156745,0.20666422244153,-0.277015145863882,0.0291112683582346,0.260831272099949,0.161409921037458,-0.255471583669339,0.0599351362164193,0.214527298349724,0.168679086238043,-0.241804042529524,-0.227670853151524,0.379290388611623,0.24586678022304,-0.215986809758122,-0.124578115680521,0.288466613506914,0.184715885181409,-0.234107594550761,-0.155126006473778,0.283929414707821,0.226620871488293,-0.254530692363816,-0.101145853907695,0.310519366854657,0.164581452948144,-0.252673040908838,-0.128890190222516,0.345181592568645,0.200074738212021,-0.274566519529303,-0.107886268246916,0.386344367329028,0.128728260540025,-0.257560197421843,-0.131669881155157,0.365308311036803,0.211301692965777,-0.266572731436192,-0.128600383396363,0.389032493779001,0.160723289531103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mobile CPM as % of Desktop,,,,,0.7,0.7,0.7,0.7,0.71,0.71,0.71,0.71,0.72,0.72,0.72,0.72,0.73,0.73,0.73,0.73,0.74,0.74,0.74,0.74,0.695407771101017,0.714424349647399,0.74147693547281,0.794008264950243,0.769873342956776,0.725179373379558,0.824369165601554,0.862243577378334,0.88458082931185,0.708393505161843,0.829425897616174,0.815219039658662,0.834582149001757,0.755442000362331,0.80611598866113,0.836920560544765,0.850415878393618,0.742380452279871,0.844859787496954,0.929197129131242,0.789887107290372,0.761260647171212,0.907342126878729,0.891175434696027,0.749615889417198,0.787120023453367,0.974687122934296,0.967742728422601,0.770344003023427,0.806221635109437,1.01697505133585,0.948371536250043,0.763,0.735,1.0125,1.045,0.804965,0.78645,1.0125,1.05545,,,,,,,,,,0.7,0.71,0.72,0.73,0.74,0.71767552806845,0.713318707787137,0.729452367800788,0.738326083546215,0.737618695136682,0.793898463655948,0.801860500711709,0.795070270811377,0.829736728188539,0.833762030599806,0.860890348617089,0.876044202418297,0.872815605320865,0.901253909641235,0.932990737643412,0.961243601014796,0.987666949488014,1.01218060885483,1.03472382405642,1.05525435871477,1.07374722228696,1.09019346060669
,,,,,,,,Abs change Y/Y in bp,,,,,,,,,,,,,234.574706811157,-285.811916660697,99.4570342513113,1130.29800507483,-1053.35249334452,-605.058331794817,-574.395648532289,177.895171991884,669.938679083491,183.673499606511,190.151418254472,-795.314723473037,-116.620170504447,281.474760803533,579.941517289562,228.668146507347,174.701975239771,558.219482396083,-188.208601841724,305.992437684051,186.960502207847,-3244.2466545676,-1692.29889744123,-1138.53999732658,-1001.52217256551,3482.5544334258,1578.36991742621,414.164775347436,-170.624805408035,-1916.68793985328,-1174.84451790067,-285.9192047196,-315.51789233772,675.366572087314,928.697178317272,35.7557621622573,332.986901334171,-617.20435362904,-572.9617595191,282.650756468186,-50.7099395006461,511.707973300792,568.608602312664,-382.332745266136,162.949701294846,-359.335068720723,-832.099760915077,534.824150951072,167.994442239232,481.537580324776,818.272465020411,-357.537112776489,,,,,,,,,,,,-731.639820327692,482.265500030641,704.213316265003,-2016.37558626899,884.163792906041,-354.797375101288,-72.3277801786515,312.142053795277,81.9518059674929,-1331.49775906839,831.169579997909,-700.45171920661,487.485839384874,-268.187316326911,178.538756511926,-103.032836023109,258.505590970803,-20,-25.1933233638874,-23.933657195693,-22.7369743359084,-21.6001256191129,-20.5201193381573,-19.4941133712494,-18.5194077026869
,,,,,,,,Abs change Q/Q in bp,,,,,,,,,,112.800631896999,-398.837462758059,-870.922263418354,1391.53380109057,-407.585991574855,-13.5685118460516,159.91870740516,-792.116697328777,40.7081699748524,17.0941714164763,912.209527929333,-300.073190237171,-445.557009502127,23.5720900644365,-73.2566137981761,378.621362731419,-47.4620781941471,322.038846550465,-424.529984580391,324.655191463843,336.055428962165,-424.389237687342,69.6710549453838,205.623255987639,-3095.15172781328,1127.55851943903,623.429955060035,342.641080748702,1388.92487817804,-776.625996560563,-540.775187018741,-242.148500006769,-357.138256267205,-34.7825746079544,348.150126162329,-271.747187624889,633.746208157828,218.548031622003,-544.791289992685,25.4839515470251,-316.445046805383,262.790625731943,310.8212259946,-307.876744421807,245.972865996056,319.691254743815,-640.1201215842,237.405702139175,-276.311904019513,-153.073437450539,726.803790281949,-129.424006572665,37.2312340660308,183.661447245096,-449.005787514951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Ad Impression Drivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,WW Total / Multi-platform page views (MSe),,,,,477422.895,495645.66716,495477.1343948,505108.666778534,644520.90825,669121.650666,668894.13143298,681896.70015102,858824.110243125,891604.599512445,891301.430134446,908627.352951235,1130105.17606617,1173240.20238344,1172841.26937816,1195640.01806471,1469228.54993158,1525307.58886491,1524788.94354475,1554429.16923559,1777850.10779099,1891381.41019249,1875490.40056004,1943036.46154448,2275648.13797246,2496623.46145409,2156813.96064405,2292783.02462249,2730777.76556696,3120779.32681761,3019539.54490167,3164040.57397903,3823088.87179374,4993246.92290818,3925401.40837217,3796848.68877484,4205397.75897311,5093111.86136634,3768385.35203728,3531069.2805606,4037181.84861419,5144042.97998001,4069856.18020026,3954797.59422787,4683130.94439246,5761328.13757761,4517540.36002229,4370051.3416218,5128028.38410974,6279847.66995959,4901531.29062419,4730580.5773056,5525450.58387825,6750836.24520656,5244638.48096788,5038068.31483046,5889439.64109123,7181202.05583848,5556694.47058547,5316421.58922484,,,,,,,,,,688315.551060096,842076.582100935,1056457.63220529,1375939.62375,1973654.36333333,2664433.3905,3550357.49284125,4671826.66589248,6073754.25157683,7487758.380088,9221868.58469309,12035137.2112653,16538585.8918489,16597964.2529373,17205878.6030223,19332050.7836142,21039987.9219991,22558993.6248832,23943757.75674,25266547.7591339,26522829.3920887,27709700.2445385,28825684.1977496,29870520.5059383,30844957.8771207,31750560.8342514,32589533.0159267
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,0.35,0.35,0.35,0.35,0.3325,0.3325,0.3325,0.3325,0.315875,0.315875,0.315875,0.315875,0.30008125,0.30008125,0.30008125,0.30008125,0.210056875,0.24,0.23,0.25,0.28,0.32,0.15,0.18,0.2,0.25,0.4,0.38,0.4,0.6,0.3,0.2,0.1,0.02,-0.04,-0.07,-0.04,0.01,0.08,0.12,0.16,0.12,0.11,0.105,0.095,0.09,0.085,0.0825,0.0775,0.075,0.07,0.065,0.065875,0.06375,0.0595,0.05525,,,,,,,,,,NA,0.22338741410684,0.254586167886878,0.302408711722598,0.434404772757627,0.35,0.3325,0.315875,0.30008125,0.232805620698941,0.231592703260372,0.305064922660228,0.374191718925172,0.00359029251211096,0.0366258380136837,0.123572427171394,0.0883474369844202,0.0721961299842657,0.0613841270972939,0.0552457143875645,0.0497211429488081,0.0447490286539273,0.0402741257885345,0.0362467132096811,0.032622041888713,0.0293598376998417,0.0264238539298575
,,,,,,,,YoY Abs Change,,,,,,,,,167098.01325,173475.983506,173416.99703818,176788.033372487,214303.201993125,222482.948846445,222407.298701466,226730.652800214,271281.065823047,281635.602870993,281539.839243718,287012.665113471,339123.373865407,352067.386481475,351947.674166586,358789.151170879,308621.557859409,366073.821327579,350701.457015293,388607.292308896,497798.030181477,605242.051261598,281323.560084006,349746.563078007,455129.627594493,624155.865363522,862725.58425762,871257.549356545,1092311.10622678,1872467.59609057,905861.8634705,632808.114795806,382308.887179374,99864.9384581633,-157016.056334887,-265779.408214239,-168215.910358925,50931.1186136631,301470.828162983,423728.313667272,645949.09577827,617285.157597601,447684.179822029,415253.747393927,444897.439717284,518519.532381985,383990.930601895,360529.235683799,397422.199768504,470988.575246969,343107.190343694,307487.737524863,363989.057212979,430365.810631918,312055.98961759,278353.274394383,,,,,,,,,,,,,,597714.739583334,690779.027166667,885924.102341251,1121469.17305123,1401927.58568435,1414004.12851118,1734110.20460509,2813268.62657218,4503448.68058366,59378.36108841,607914.350084994,2126172.18059183,1707937.13838496,1519005.70288403,1384764.13185687,1322790.00239389,1256281.63295478,1186870.8524498,1115983.95321113,1044836.30818867,974437.371182375,905602.957130715,838972.181675315
,,,,,,,,% change Q/Q,,,,,NA,0.0381690370337182,-0.000340026709333641,0.0194389038668714,0.276004453379518,0.0381690370337182,-0.000340026709333752,0.0194389038668716,0.259463654909784,0.0381690370337182,-0.000340026709333752,0.0194389038668716,0.243749896363536,0.0381690370337182,-0.000340026709333752,0.0194389038668716,0.228821825744601,0.0381690370337182,-0.000340026709333752,0.0194389038668716,0.143731823216669,0.0638587594668314,-0.00840180068748431,0.0360151462061704,0.171181386973869,0.0971043457001699,-0.136107629386823,0.0630416282811139,0.191031918956477,0.14281702677101,-0.0324405449132422,0.0478553193056694,0.208293251115267,0.306076602024012,-0.213857942742009,-0.032748936025536,0.107602146855661,0.211089212785902,-0.26010159316895,-0.062975531774738,0.143331248367134,0.274166775951834,-0.208821505566798,-0.0282709218404691,0.184164507237389,0.230229990574185,-0.215885599267094,-0.0326480798501967,0.173448086357412,0.22461250203275,-0.219482454316328,-0.0348770013251961,0.168028002817655,0.22177117372177,-0.223112768482298,-0.0393869218797515,0.16898765023781,0.219335368637535,-0.226216665764508,-0.0432402541893422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Abs change Y/Y in bp,,,,,,,,,,,,0,-175,-175,-175,0,-166.25,-166.25,-166.25,0,-157.9375,-157.9375,-157.9375,0,-900.24375,-600.8125,-700.8125,399.43125,400,900,-1000,-1000,-1200,1000,2200,1800,1500,2000,-800,-2000,-5000,-2800,-2400,-1700,-600,500,1500,1600,1500,400,-99.9999999999999,-550,-250,-200,-200,-125,-125,-100,-125,-125,-91.2499999999999,-62.5000000000001,-55,-106.25,,,,,,,,,,,,311.987537800385,478.225438357203,1319.96061035029,-844.047727576269,-174.999999999999,-166.250000000006,-157.937499999996,-672.756293010588,-12.1291743856911,734.722193998554,691.267962649449,-3706.01426413061,330.355455015727,869.465891577104,-352.249901869739,-161.513070001544,-108.120028869718,-61.3841270972939,-55.2457143875645,-49.7211429488081,-44.7490286539273,-40.2741257885345,-36.2467132096811,-32.622041888713,-29.3598376998417
,,,,,,,,Abs change Q/Q in bp,,,,,,,,,,,,0,-175,0,0,0,-166.25,0,0,0,-157.9375,0,0,0,-900.24375,299.43125,-99.9999999999998,200,300,400,-1700,300,200,500,1500,-200,200,2000,-3000,-1000,-1000,-800,-600,-300,300,500,700,400,400,-400,-99.9999999999999,-50,-99.9999999999999,-50,-49.9999999999999,-25,-50,-25,-49.9999999999999,-50,8.75000000000001,-21.25,-42.5,-42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,WW Desktop page views (ComScore),,,,,286453.737,300857.126,294844.937,302036.818,268083.785,258288.994,271184.5,275097.967,248291.704,259180.815,272013.98,304428.657,303648.493,321410.442,324948.064,331772.302,307100.835,307331.946,345893.998,348712.266,325190.464126514,332372.587325403,378293.81971821,387661.656370577,372664.004772004,391961.55058352,405093.961059105,426333.258413802,389712.904615309,426812.080903282,497062.745499349,551010.901286874,475366.120632883,602080.312067822,570507.265167084,582822.191363483,455948.277672954,592667.29622072,514138.03312835,509884.372993926,418963.099159535,576091.746357199,522726.602589528,537837.463769964,449815.007530513,599543.243583836,544755.233098269,563736.623069212,461522.554569877,640544.462335878,568577.629712406,579189.357437533,491765.101965164,654831.115785036,576910.232906467,579377.856205504,524749.072021228,697294.719621916,611792.06121146,611920.12491978,,,,,,,,,,674549.240038894,808393.518816897,971941.021628868,1100751.699,1184192.618,1072655.246,1083915.156,1281779.301,1309039.045,1423518.5275407,1596052.77482843,1864598.63230481,2230775.88923127,2072637.98001595,2055618.91187623,2157850.10728183,2249834.00405569,2302884.30686217,2445755.97777438,2505073.87070679,2550060.51855326,2581044.14903363,2598516.39316432,2603092.51012019,2595475.82939416,2576426.89599628,2546737.42490926
,,,,,,,,% change Y/Y,,,,,NA,NA,NA,NA,-0.0641288614084302,-0.141489525496564,-0.0802470520292503,-0.0891906198005305,-0.0738279676258675,0.00345280294831318,0.00305872938903207,0.106619072179476,0.222950618599806,0.240101208879986,0.194600601042638,0.0898195500694929,0.0113695344438938,-0.043802235896244,0.0644593284913368,0.051059006125231,0.0589045260216048,0.0814775087696333,0.0936698003016805,0.111694924922936,0.145986878099292,0.17928362786362,0.070844777112294,0.0997560666826909,0.0457487163369466,0.0889131351477712,0.22703074664405,0.292441746949186,0.219785424098603,0.410644962986079,0.147757039393392,0.0577325965825997,-0.0408481844143135,-0.015634153215828,-0.0988054587214157,-0.125145918344192,-0.0811170484121192,-0.0279677147182219,0.0167047930862458,0.0548224112300277,0.0736387248253354,0.0407079208735894,0.04214178195564,0.0481542492739517,0.0260274709455295,0.0683874252455137,0.0437304594187162,0.0274112657151659,0.0655277777777774,0.0223039215686276,0.014655172413794,0.000325452747965915,0.0670726123595509,0.0648466494845363,0.0604631818181811,0.0561676086956515,,,,,,,,,,,0.198420324023026,0.202311744224925,0.13252931454139,0.0758035795682202,-0.0941885385068326,0.010497231092645,0.182545786821713,0.0212671120361616,0.0874530694695237,0.121202670671101,0.168256251742835,0.196383956623324,-0.0708891959872386,-0.00821130766869038,0.0497325622054603,0.0426275654937556,0.0235796519702545,0.062040316348712,0.0242533979151836,0.0179582120801007,0.0121501549688514,0.00676944799151746,0.00176104986980374,-0.00292601230897993,-0.00733928368052961,-0.0115235061135067
